Week,AssignmentId,AssignmentName,ContentType,ContentFilename,"Content
",concepts
6,103,103.Birdwatcher,solution,Main.java,"import java.util.Scanner;\npublic class Main {  \n    public static String ask(Scanner lukija, String kysymys) {\n        System.out.print(kysymys+"" "");\n        return lukija.nextLine();\n    }\n    public static void add(Scanner lukija, BirdDatabase db) {\n        String name = ask(lukija, ""Name:"");\n        String latNimi = ask(lukija, ""Latin Name:"");\n        db.addBird(name, latNimi);\n    }\n    public static void observation(Scanner lukija, BirdDatabase db) {\n        String name = ask(lukija, ""Name:"");\n        boolean success = db.observe(name);\n        if (!success) {\n            System.out.println(""Is not a bird!"");\n        }\n    }\n    public static void show(Scanner lukija, BirdDatabase db) {\n        String name = ask(lukija, ""Name:"");\n        String answer = db.showBird(name);\n        if (answer == null) {\n            System.out.println(""Is not a bird!"");\n        } else {\n            System.out.println(answer);\n        }\n    }\n    public static void statistics(Scanner lukija, BirdDatabase db) {\n        System.out.print(db.statistics());\n    }\n    public static void main(String[] args) {\n    // implement your program here\n    // do not put all to one method/class but rather design a proper structure to your program\n    // Your program should use only one Scanner object, i.e., it is allowed to call \n    // new Scanner only once. If you need scanner in multiple places, you can pass it as parameter\n        Scanner scanner = new Scanner(System.in);\n        BirdDatabase db = new BirdDatabase();\n        while (true) {\n            String command = ask(scanner, ""?"");\n            if (command.equals(""Quit"")) {\n                break;\n            } else if (command.equals(""Add"")) {\n                add(scanner,db);\n            } else if (command.equals(""Observation"")) {\n                observation(scanner,db);\n            } else if (command.equals(""Show"")) {\n                show(scanner,db);\n            } else if (command.equals(""Statistics"")) {\n                statistics(scanner,db);\n            } else {\n                System.out.println(""Unknown command!"");\n            }\n        }\n    }\n}
","IfElseIfStatement:4,StringAddition:1,EqualExpression:1,True:1,NotExpression:1,ImportStatement:1,WhileStatement:1,ClassDefinition:1,FormalMethodParameter:6,StaticMethodSpecifier:6,StringDataType:16,IfStatement:1,MethodDefinition:6,ReturnStatement:1,BooleanDataType:1,ConstructorCall:2,java.lang.String.equals:5,SimpleAssignmentExpression:9,PublicClassSpecifier:1,PublicMethodSpecifier:6,java.lang.System.out.println:4,IfElseStatement:2,StringVariable:6,java.lang.System.out.print:2,StringLiteral:14,null:1,VoidDataType:5,ObjectMethodInvocation:10,ActualMethodParameter:24,ObjectCreationStatement:2,"
6,104,104.Sorting,baseline,Main.java,"public class Main {\n    public static void main(String[] args) {\n        // write testcode here\n    }\n}
",
6,104,104.Sorting,solution,Main.java,"public class Main {\n    public static void main(String[] args) {\n        // write testcode here\n    }\n    public static int indexOfSmallest(int[] table) {\n        int theIndexOfSmallest = 0;\n        for (int i = 0; i < table.length; i++) {\n            if ( table[i]<table[theIndexOfSmallest]) {\n                theIndexOfSmallest = i;\n            }            \n        }\n        return theIndexOfSmallest;\n    }\n    public static int indexOfSmallestStartingFrom(int[] table, int startIndex) {\n        int theIndexOfSmallest = startIndex;\n        for (int i = startIndex; i < table.length; i++) {\n            if ( table[i]<table[theIndexOfSmallest]) {\n                theIndexOfSmallest = i;\n            }            \n        }\n        return theIndexOfSmallest;\n    }    \n    public static void swap(int[] table, int index1, int index2) {\n        int index1OldValue = table[index1];\n        table[index1] = table[index2];\n        table[index2] = index1OldValue;        \n    }        \n    public static void sort(int[] table){\n        for (int i = 0; i < table.length-1; i++) {\n             int theIndexOfTheSmallest = indexOfSmallestStartingFrom(table, i);\n             swap(table, i, theIndexOfTheSmallest);            \n        }\n    }\n}
","SimpleAssignmentExpression:11,PublicClassSpecifier:1,PostIncrementExpression:3,PublicMethodSpecifier:5,ArrayLength:3,ClassDefinition:1,FormalMethodParameter:5,SubtractExpression:1,StaticMethodSpecifier:5,LessExpression:5,IfStatement:2,MethodDefinition:5,IntDataType:11,VoidDataType:3,ReturnStatement:2,ForStatement:3,ArrayElement:5,ActualMethodParameter:2,"
6,105,105.GuessingGame,baseline,GuessingGame.java,"import java.util.Scanner;\npublic class GuessingGame {\n    private Scanner reader;\n    public GuessingGame() {\n        // use only this scanner, othervise the tests do not work\n        this.reader = new Scanner(System.in);\n    }\n    public void play(int lowerLimit, int upperLimit) {\n        instructions(lowerLimit, upperLimit);\n        // write the guessing logic here\n    }\n    // implement here the methods isGreaterThan and average\n    public void instructions(int lowerLimit, int upperLimit) {\n        int maxQuestions = howManyTimesHalvable(upperLimit - lowerLimit);\n        System.out.println(""Think of a number between "" + lowerLimit + ""..."" + upperLimit + ""."");\n        System.out.println(""I promise you that I can guess the number you are thinking with "" + maxQuestions + "" questions."");\n        System.out.println("""");\n        System.out.println(""Next I'll present you a series of questions. Answer them honestly."");\n        System.out.println("""");\n    }\n    // an helper method:\n    public static int howManyTimesHalvable(int number) {\n        // we create a base two logarithm  of the given value\n        // more info on logarithms can be found for example here:\n        // http://www02.oph.fi/etalukio/pitka_matematiikka/kurssi8/maa8_teoria7.html\n        // Below we swap the base number to base two logarithms!\n        return (int) (Math.log(number) / Math.log(2)) + 1;\n    }\n}
",
6,105,105.GuessingGame,baseline,Main.java,"public class Main {\n    public static void main(String[] args) {\n        // test your program here\n        GuessingGame game = new GuessingGame();\n        game.play(1,10);\n    }    \n}
",
6,105,105.GuessingGame,solution,GuessingGame.java,"import java.util.Scanner;\npublic class GuessingGame {\n    private Scanner reader;\n    public GuessingGame() {\n        // use only this scanner, othervise the tests do not work\n        this.reader = new Scanner(System.in);\n    }\n    public void play(int lowerLimit, int upperLimit) {\n        instructions(lowerLimit, upperLimit);\n        // write the guessing logic here\n        while (lowerLimit < upperLimit) {\n            int middle = average(lowerLimit, upperLimit);\n            if (isGreaterThan(middle)) {\n                lowerLimit = middle + 1;\n            } else {\n                upperLimit = middle;\n            }\n        }\n        System.out.println(""The number you're thinking is "" + lowerLimit);\n    }\n    // implement here the methods isGreaterThan and average\n    public boolean isGreaterThan(int luku) {\n        System.out.println(""Is your number greater than "" + luku + ""? (y/n)"");\n        String answer = this.reader.nextLine();\n        return answer.equals(""y"");\n    }\n    public int average(int first, int second) {\n        return (first + second) / 2;\n    }\n    public void instructions(int lowerLimit, int upperLimit) {\n        int maxQuestions = howManyTimesHalvable(upperLimit - lowerLimit);\n        System.out.println(""Think of a number between "" + lowerLimit + ""..."" + upperLimit + ""."");\n        System.out.println(""I promise you that I can guess the number you are thinking with "" + maxQuestions + "" questions."");\n        System.out.println("""");\n        System.out.println(""Next I'll present you a series of questions. Answer them honestly."");\n        System.out.println("""");\n    }\n    // an helper method:\n    public static int howManyTimesHalvable(int number) {\n        // we create a base two logarithm  of the given value\n        // more info on logarithms can be found for example here:\n        // http://www02.oph.fi/etalukio/pitka_matematiikka/kurssi8/maa8_teoria7.html\n        // Below we swap the base number to base two logarithms!\n        return (int) (Math.log(number) / Math.log(2)) + 1;\n    }\n}
","ConstructorDefinition:1,StringAddition:4,ImportStatement:1,WhileStatement:1,ClassDefinition:1,FormalMethodParameter:5,SubtractExpression:1,LessExpression:1,StringDataType:9,StaticMethodSpecifier:1,MethodDefinition:5,InstanceField:1,ReturnStatement:3,SimpleVariable:1,ConstructorCall:1,BooleanDataType:1,java.lang.String.equals:1,SimpleAssignmentExpression:6,PublicClassSpecifier:1,PublicMethodSpecifier:5,java.lang.System.out.println:7,IfElseStatement:1,StringVariable:1,ThisReference:2,PublicConstructorSpecifier:1,ExplicitTypeCasting:1,InstanceFieldInvocation:2,DivideExpression:2,StringLiteral:8,AddExpression:3,IntDataType:8,VoidDataType:2,ObjectMethodInvocation:2,PrivateFieldSpecifier:1,ActualMethodParameter:14,ObjectCreationStatement:1,"
6,105,105.GuessingGame,solution,Main.java,"public class Main {\n    public static void main(String[] args) {\n        // test your program here\n        GuessingGame game = new GuessingGame();\n        game.play(1,10);\n    }    \n}
","SimpleAssignmentExpression:1,PublicClassSpecifier:1,StaticMethodSpecifier:1,PublicMethodSpecifier:1,MethodDefinition:1,VoidDataType:1,ClassDefinition:1,ConstructorCall:1,ObjectMethodInvocation:1,ActualMethodParameter:1,FormalMethodParameter:1,ObjectCreationStatement:1,"
6,106,106.BinarySearch,baseline,BinarySearch.java,"public class BinarySearch {\n    public static boolean search(int[] array, int searchedValue) {\n        int beginning = 0;\n        int end = array.length - 1;\n        while (beginning <= end) {\n            int middle = (beginning + end) / 2;\n            if (array[middle] == searchedValue) {\n                return true;\n            }\n            // restrict the search area \n        }\n        return false;\n    }\n}
",
6,106,106.BinarySearch,baseline,Main.java,"import java.util.Arrays;\nimport java.util.Scanner;\npublic class Main {\n    public static void main(String[] args) {\n        // Test your program here\n        int[] taulukko = {-3, 2, 3, 4, 7, 8, 12};\n        Scanner lukija = new Scanner(System.in);\n        System.out.print(""Numbers in the array "" + Arrays.toString(taulukko));\n        System.out.println();\n        System.out.print(""Enter searched number: "");\n        String etsittavaLuku = lukija.nextLine();\n        System.out.println();\n        boolean tulos = BinarySearch.search(taulukko, Integer.parseInt(etsittavaLuku));\n        // Print here the result\n    }\n}
",
6,106,106.BinarySearch,solution,BinarySearch.java,"public class BinarySearch {\n    public static boolean search(int[] array, int searchedValue) {\n        int beginning = 0;\n        int end = array.length - 1;\n        while (beginning <= end) {\n            int middle = (beginning + end) / 2;\n            if (array[middle] == searchedValue) {\n                return true;\n            }\n            // restrict the search area \n            if (searchedValue > array[middle]) {\n                beginning = middle + 1;\n            } else {\n                end = middle - 1;\n            }\n        }\n        return false;\n    }\n}
","SimpleAssignmentExpression:5,PublicClassSpecifier:1,PublicMethodSpecifier:1,EqualExpression:1,IfElseStatement:1,ArrayLength:1,True:1,WhileStatement:1,False:1,ClassDefinition:1,FormalMethodParameter:1,LessEqualExpression:1,SubtractExpression:2,StaticMethodSpecifier:1,IfStatement:1,DivideExpression:1,AddExpression:2,MethodDefinition:1,IntDataType:4,GreaterExpression:1,ReturnStatement:2,BooleanDataType:1,ArrayElement:2,"
6,106,106.BinarySearch,solution,Main.java,"import java.util.Arrays;\nimport java.util.Scanner;\npublic class Main {\n    public static void main(String[] args) {\n        // Test your program here\n        int[] taulukko = {-3, 2, 3, 4, 7, 8, 12};\n        Scanner lukija = new Scanner(System.in);\n        System.out.print(""Numbers in the array "" + Arrays.toString(taulukko));\n        System.out.println();\n        System.out.print(""Enter searched number: "");\n        String etsittavaLuku = lukija.nextLine();\n        System.out.println();\n        boolean tulos = BinarySearch.search(taulukko, Integer.parseInt(etsittavaLuku));\n        // Print here the result\n        if (tulos) {\n            System.out.println(""Number "" + etsittavaLuku + "" is in the array."");\n        } else {\n            System.out.println(""Number "" + etsittavaLuku + "" is not in the array."");\n        }\n    }\n}
","StringAddition:3,ImportStatement:2,ClassDefinition:1,FormalMethodParameter:1,StaticMethodSpecifier:1,StringDataType:5,MethodDefinition:1,ArrayVariable:1,ConstructorCall:1,BooleanDataType:1,SimpleAssignmentExpression:4,PublicClassSpecifier:1,PublicMethodSpecifier:1,java.lang.System.out.println:4,IfElseStatement:1,StringVariable:1,java.lang.Integer.parseInt:1,java.lang.System.out.print:2,ArrayInitializationStatement:1,StringLiteral:4,IntDataType:1,VoidDataType:1,ArrayDataType:1,ObjectMethodInvocation:3,ActualMethodParameter:6,ArrayInitializer:1,ObjectCreationStatement:1,"
